id,population,year,country_id,country name,continent
1903,156,2010,174,Bangladesh,Asia
1904,0,2000,175,Bhutan,Asia
1905,0,2001,175,Bhutan,Asia
1906,0,2002,175,Bhutan,Asia
1907,0,2003,175,Bhutan,Asia
1908,0,2004,175,Bhutan,Asia
1909,0,2005,175,Bhutan,Asia
1910,0,2006,175,Bhutan,Asia
1911,0,2007,175,Bhutan,Asia
1912,0,2008,175,Bhutan,Asia
1913,0,2009,175,Bhutan,Asia
1914,0,2010,175,Bhutan,Asia
1915,0,2000,176,Brunei,Asia
1916,0,2001,176,Brunei,Asia
1917,0,2002,176,Brunei,Asia
1918,0,2003,176,Brunei,Asia
1919,0,2004,176,Brunei,Asia
1920,0,2005,176,Brunei,Asia
1921,0,2006,176,Brunei,Asia
1922,0,2007,176,Brunei,Asia
1923,0,2008,176,Brunei,Asia
1924,0,2009,176,Brunei,Asia
1925,0,2010,176,Brunei,Asia
1926,47,2000,177,Burma (Myanmar),Asia
1927,48,2001,177,Burma (Myanmar),Asia
1928,48,2002,177,Burma (Myanmar),Asia
1929,49,2003,177,Burma (Myanmar),Asia
1930,49,2004,177,Burma (Myanmar),Asia
1931,50,2005,177,Burma (Myanmar),Asia
1932,51,2006,177,Burma (Myanmar),Asia
1933,51,2007,177,Burma (Myanmar),Asia
1934,52,2008,177,Burma (Myanmar),Asia
1935,52,2009,177,Burma (Myanmar),Asia
1936,53,2010,177,Burma (Myanmar),Asia
1937,12,2000,178,Cambodia,Asia
1938,12,2001,178,Cambodia,Asia
1939,12,2002,178,Cambodia,Asia
1940,12,2003,178,Cambodia,Asia
1941,13,2004,178,Cambodia,Asia
1942,13,2005,178,Cambodia,Asia
1943,13,2006,178,Cambodia,Asia
1944,13,2007,178,Cambodia,Asia
1945,13,2008,178,Cambodia,Asia
1946,14,2009,178,Cambodia,Asia
1947,14,2010,178,Cambodia,Asia
1948,1263,2000,179,China,Asia
1949,1270,2001,179,China,Asia
1950,1277,2002,179,China,Asia
1951,1284,2003,179,China,Asia
1952,1291,2004,179,China,Asia
1953,1297,2005,179,China,Asia
1954,1304,2006,179,China,Asia
1955,1310,2007,179,China,Asia
1956,1317,2008,179,China,Asia
1957,1323,2009,179,China,Asia
1958,1330,2010,179,China,Asia
1959,0,2000,180,Cook Islands,Oceania
1960,0,2001,180,Cook Islands,Oceania
1961,0,2002,180,Cook Islands,Oceania
1962,0,2003,180,Cook Islands,Oceania
1963,0,2004,180,Cook Islands,Oceania
1964,0,2005,180,Cook Islands,Oceania
1965,0,2006,180,Cook Islands,Oceania
1966,0,2007,180,Cook Islands,Oceania
1967,0,2008,180,Cook Islands,Oceania
1968,0,2009,180,Cook Islands,Oceania
1969,0,2010,180,Cook Islands,Oceania
1970,0,2000,181,Fiji,Oceania
1971,0,2001,181,Fiji,Oceania
1972,0,2002,181,Fiji,Oceania
1973,0,2003,181,Fiji,Oceania
1974,0,2004,181,Fiji,Oceania
1975,0,2005,181,Fiji,Oceania
1976,0,2006,181,Fiji,Oceania
1977,0,2007,181,Fiji,Oceania
1978,0,2008,181,Fiji,Oceania
1979,0,2009,181,Fiji,Oceania
1980,0,2010,181,Fiji,Oceania
1981,0,2000,182,French Polynesia,Oceania
1982,0,2001,182,French Polynesia,Oceania
1983,0,2002,182,French Polynesia,Oceania
1984,0,2003,182,French Polynesia,Oceania
1985,0,2004,182,French Polynesia,Oceania
1986,0,2005,182,French Polynesia,Oceania
1987,0,2006,182,French Polynesia,Oceania
1988,0,2007,182,French Polynesia,Oceania
1989,0,2008,182,French Polynesia,Oceania
1990,0,2009,182,French Polynesia,Oceania
1991,0,2010,182,French Polynesia,Oceania
1992,0,2000,183,Guam,Oceania
1993,0,2001,183,Guam,Oceania
1994,0,2002,183,Guam,Oceania
1995,0,2003,183,Guam,Oceania
1996,0,2004,183,Guam,Oceania
1997,0,2005,183,Guam,Oceania
1998,0,2006,183,Guam,Oceania
1999,0,2007,183,Guam,Oceania
2000,0,2008,183,Guam,Oceania
2001,0,2009,183,Guam,Oceania
2002,0,2010,183,Guam,Oceania
2003,6,2000,184,Hong Kong,Asia
2004,6,2001,184,Hong Kong,Asia
2005,6,2002,184,Hong Kong,Asia
2006,6,2003,184,Hong Kong,Asia
2007,6,2004,184,Hong Kong,Asia
2008,6,2005,184,Hong Kong,Asia
2009,6,2006,184,Hong Kong,Asia
2010,6,2007,184,Hong Kong,Asia
2011,7,2008,184,Hong Kong,Asia
2012,7,2009,184,Hong Kong,Asia
2013,7,2010,184,Hong Kong,Asia
2014,1006,2000,185,India,Asia
2015,1023,2001,185,India,Asia
2016,1040,2002,185,India,Asia
2017,1057,2003,185,India,Asia
2018,1074,2004,185,India,Asia
2019,1090,2005,185,India,Asia
2020,1107,2006,185,India,Asia
2021,1124,2007,185,India,Asia
2022,1140,2008,185,India,Asia
2023,1156,2009,185,India,Asia
2024,1173,2010,185,India,Asia
2025,214,2000,186,Indonesia,Asia
2026,217,2001,186,Indonesia,Asia
2027,220,2002,186,Indonesia,Asia
2028,223,2003,186,Indonesia,Asia
2029,226,2004,186,Indonesia,Asia
2030,228,2005,186,Indonesia,Asia
2031,231,2006,186,Indonesia,Asia
2032,234,2007,186,Indonesia,Asia
2033,237,2008,186,Indonesia,Asia
2034,240,2009,186,Indonesia,Asia
2035,242,2010,186,Indonesia,Asia
2036,126,2000,187,Japan,Asia
2037,126,2001,187,Japan,Asia
2038,127,2002,187,Japan,Asia
2039,127,2003,187,Japan,Asia
2040,127,2004,187,Japan,Asia
2041,127,2005,187,Japan,Asia
2042,127,2006,187,Japan,Asia
2043,127,2007,187,Japan,Asia
2044,127,2008,187,Japan,Asia
2045,127,2009,187,Japan,Asia
2046,126,2010,187,Japan,Asia
2047,0,2001,188,Kiribati,Oceania
2048,0,2000,188,Kiribati,Oceania
2049,0,2002,188,Kiribati,Oceania
2050,0,2003,188,Kiribati,Oceania
2051,0,2004,188,Kiribati,Oceania
2052,0,2005,188,Kiribati,Oceania
2053,0,2006,188,Kiribati,Oceania
2054,0,2007,188,Kiribati,Oceania
2055,0,2008,188,Kiribati,Oceania
2056,0,2009,188,Kiribati,Oceania
2057,0,2010,188,Kiribati,Oceania
2058,21,2000,189,"Korea, North",Asia
2059,21,2001,189,"Korea, North",Asia
2060,21,2002,189,"Korea, North",Asia
2061,21,2003,189,"Korea, North",Asia
2062,22,2004,189,"Korea, North",Asia
2063,22,2005,189,"Korea, North",Asia
2064,22,2006,189,"Korea, North",Asia
2065,22,2007,189,"Korea, North",Asia
2066,22,2008,189,"Korea, North",Asia
2067,22,2009,189,"Korea, North",Asia
2068,22,2010,189,"Korea, North",Asia
2069,46,2000,190,"Korea, South",Asia
2070,47,2001,190,"Korea, South",Asia
2071,47,2002,190,"Korea, South",Asia
2072,47,2003,190,"Korea, South",Asia
2073,47,2004,190,"Korea, South",Asia
2074,48,2005,190,"Korea, South",Asia
2075,48,2006,190,"Korea, South",Asia
2076,48,2007,190,"Korea, South",Asia
2077,48,2008,190,"Korea, South",Asia
2078,48,2009,190,"Korea, South",Asia
2079,48,2010,190,"Korea, South",Asia
2080,5,2000,191,Laos,Asia
2081,5,2001,191,Laos,Asia
2082,5,2002,191,Laos,Asia
2083,5,2003,191,Laos,Asia
2084,5,2004,191,Laos,Asia
2085,5,2005,191,Laos,Asia
2086,5,2006,191,Laos,Asia
2087,6,2007,191,Laos,Asia
2088,6,2008,191,Laos,Asia
2089,6,2009,191,Laos,Asia
2090,6,2010,191,Laos,Asia
2091,0,2000,192,Macau,Asia
2092,0,2001,192,Macau,Asia
2093,0,2002,192,Macau,Asia
2094,0,2003,192,Macau,Asia
2095,0,2004,192,Macau,Asia
2096,0,2005,192,Macau,Asia
2097,0,2006,192,Macau,Asia
2098,0,2007,192,Macau,Asia
2099,0,2008,192,Macau,Asia
2100,0,2009,192,Macau,Asia
2101,0,2010,192,Macau,Asia
2102,23,2000,193,Malaysia,Asia
2103,23,2001,193,Malaysia,Asia
2104,24,2002,193,Malaysia,Asia
2105,24,2003,193,Malaysia,Asia
2106,25,2004,193,Malaysia,Asia
2107,25,2005,193,Malaysia,Asia
2108,26,2006,193,Malaysia,Asia
2109,26,2007,193,Malaysia,Asia
2110,27,2008,193,Malaysia,Asia
2111,27,2009,193,Malaysia,Asia
2112,28,2010,193,Malaysia,Asia
2113,0,2000,194,Maldives,Asia
2114,0,2001,194,Maldives,Asia
2115,0,2002,194,Maldives,Asia
2116,0,2003,194,Maldives,Asia
2117,0,2004,194,Maldives,Asia
2118,0,2005,194,Maldives,Asia
2119,0,2006,194,Maldives,Asia
2120,0,2007,194,Maldives,Asia
2121,0,2008,194,Maldives,Asia
2122,0,2009,194,Maldives,Asia
2123,0,2010,194,Maldives,Asia
2124,2,2000,195,Mongolia,Asia
2125,2,2001,195,Mongolia,Asia
2126,2,2002,195,Mongolia,Asia
2127,2,2003,195,Mongolia,Asia
2128,2,2004,195,Mongolia,Asia
2129,2,2005,195,Mongolia,Asia
2130,2,2006,195,Mongolia,Asia
2131,2,2007,195,Mongolia,Asia
2132,2,2008,195,Mongolia,Asia
2133,3,2009,195,Mongolia,Asia
2134,3,2010,195,Mongolia,Asia
2135,0,2000,196,Nauru,Oceania
2136,0,2001,196,Nauru,Oceania
2137,0,2002,196,Nauru,Oceania
2138,0,2003,196,Nauru,Oceania
2139,0,2004,196,Nauru,Oceania
2140,0,2005,196,Nauru,Oceania
2141,0,2006,196,Nauru,Oceania
2142,0,2007,196,Nauru,Oceania
2143,0,2008,196,Nauru,Oceania
2144,0,2009,196,Nauru,Oceania
2145,0,2010,196,Nauru,Oceania
2146,24,2000,197,Nepal,Asia
2147,25,2001,197,Nepal,Asia
2148,25,2002,197,Nepal,Asia
2149,26,2003,197,Nepal,Asia
2150,26,2004,197,Nepal,Asia
2151,27,2005,197,Nepal,Asia
2152,27,2006,197,Nepal,Asia
2153,27,2007,197,Nepal,Asia
2154,28,2008,197,Nepal,Asia
2155,28,2009,197,Nepal,Asia
2156,28,2010,197,Nepal,Asia
2157,0,2000,198,New Caledonia,Oceania
2158,0,2001,198,New Caledonia,Oceania
2159,0,2002,198,New Caledonia,Oceania
2160,0,2003,198,New Caledonia,Oceania
2161,0,2004,198,New Caledonia,Oceania
2162,0,2005,198,New Caledonia,Oceania
2163,0,2006,198,New Caledonia,Oceania
2164,0,2007,198,New Caledonia,Oceania
2165,0,2008,198,New Caledonia,Oceania
2166,0,2009,198,New Caledonia,Oceania
2167,0,2010,198,New Caledonia,Oceania
2168,3,2000,199,New Zealand,Oceania
2169,3,2001,199,New Zealand,Oceania
2170,3,2002,199,New Zealand,Oceania
2171,3,2003,199,New Zealand,Oceania
2172,4,2004,199,New Zealand,Oceania
2173,4,2005,199,New Zealand,Oceania
2174,4,2006,199,New Zealand,Oceania
2175,4,2007,199,New Zealand,Oceania
2176,4,2008,199,New Zealand,Oceania
2177,4,2009,199,New Zealand,Oceania
2178,4,2010,199,New Zealand,Oceania
2179,0,2000,200,Niue,Oceania
2180,0,2001,200,Niue,Oceania
2181,0,2002,200,Niue,Oceania
2182,0,2003,200,Niue,Oceania
2183,0,2004,200,Niue,Oceania
2184,0,2005,200,Niue,Oceania
2185,0,2006,200,Niue,Oceania
2186,0,2007,200,Niue,Oceania
2187,0,2008,200,Niue,Oceania
2188,0,2009,200,Niue,Oceania
2189,0,2010,200,Niue,Oceania
2190,152,2000,201,Pakistan,Asia
2191,156,2001,201,Pakistan,Asia
2192,160,2002,201,Pakistan,Asia
2193,163,2003,201,Pakistan,Asia
2194,166,2004,201,Pakistan,Asia
2195,169,2005,201,Pakistan,Asia
2196,172,2006,201,Pakistan,Asia
2197,175,2007,201,Pakistan,Asia
2198,178,2008,201,Pakistan,Asia
2199,181,2009,201,Pakistan,Asia
2200,184,2010,201,Pakistan,Asia
2201,4,2000,202,Papua New Guinea,Oceania
2202,4,2001,202,Papua New Guinea,Oceania
2203,5,2002,202,Papua New Guinea,Oceania
2204,5,2003,202,Papua New Guinea,Oceania
2205,5,2004,202,Papua New Guinea,Oceania
2206,5,2005,202,Papua New Guinea,Oceania
2207,5,2006,202,Papua New Guinea,Oceania
2208,5,2007,202,Papua New Guinea,Oceania
2209,5,2008,202,Papua New Guinea,Oceania
2210,5,2009,202,Papua New Guinea,Oceania
2211,6,2010,202,Papua New Guinea,Oceania
2212,81,2000,203,Philippines,Asia
2213,83,2001,203,Philippines,Asia
2214,84,2002,203,Philippines,Asia
2215,86,2003,203,Philippines,Asia
2216,88,2004,203,Philippines,Asia
2217,90,2005,203,Philippines,Asia
2218,92,2006,203,Philippines,Asia
2219,94,2007,203,Philippines,Asia
2220,96,2008,203,Philippines,Asia
2221,97,2009,203,Philippines,Asia
2222,99,2010,203,Philippines,Asia
2223,0,2000,204,Samoa,Oceania
2224,0,2001,204,Samoa,Oceania
2225,0,2002,204,Samoa,Oceania
2226,0,2003,204,Samoa,Oceania
2227,0,2004,204,Samoa,Oceania
2228,0,2005,204,Samoa,Oceania
2229,0,2006,204,Samoa,Oceania
2230,0,2007,204,Samoa,Oceania
2231,0,2008,204,Samoa,Oceania
2232,0,2009,204,Samoa,Oceania
2233,0,2010,204,Samoa,Oceania
2234,4,2000,205,Singapore,Asia
2235,4,2001,205,Singapore,Asia
2236,4,2002,205,Singapore,Asia
2237,4,2003,205,Singapore,Asia
2238,4,2004,205,Singapore,Asia
2239,4,2005,205,Singapore,Asia
2240,4,2006,205,Singapore,Asia
2241,4,2007,205,Singapore,Asia
2242,4,2008,205,Singapore,Asia
2243,4,2009,205,Singapore,Asia
2244,4,2010,205,Singapore,Asia
2245,0,2000,206,Solomon Islands,Oceania
2246,0,2001,206,Solomon Islands,Oceania
2247,0,2002,206,Solomon Islands,Oceania
2248,0,2003,206,Solomon Islands,Oceania
2249,0,2004,206,Solomon Islands,Oceania
2250,0,2005,206,Solomon Islands,Oceania
2251,0,2006,206,Solomon Islands,Oceania
2252,0,2007,206,Solomon Islands,Oceania
2253,0,2008,206,Solomon Islands,Oceania
2254,0,2009,206,Solomon Islands,Oceania
2255,0,2010,206,Solomon Islands,Oceania
2256,19,2000,207,Sri Lanka,Asia
2257,19,2001,207,Sri Lanka,Asia
2258,19,2002,207,Sri Lanka,Asia
2259,20,2003,207,Sri Lanka,Asia
2260,20,2004,207,Sri Lanka,Asia
2261,20,2005,207,Sri Lanka,Asia
2262,20,2006,207,Sri Lanka,Asia
2263,20,2007,207,Sri Lanka,Asia
2264,21,2008,207,Sri Lanka,Asia
2265,21,2009,207,Sri Lanka,Asia
2266,21,2010,207,Sri Lanka,Asia
2267,22,2000,208,Taiwan,Asia
2268,22,2001,208,Taiwan,Asia
2269,22,2002,208,Taiwan,Asia
2270,22,2003,208,Taiwan,Asia
2271,22,2004,208,Taiwan,Asia
2272,22,2005,208,Taiwan,Asia
2273,22,2006,208,Taiwan,Asia
2274,22,2007,208,Taiwan,Asia
2275,22,2008,208,Taiwan,Asia
2276,22,2009,208,Taiwan,Asia
2277,23,2010,208,Taiwan,Asia
2278,62,2000,209,Thailand,Asia
2279,62,2001,209,Thailand,Asia
2280,63,2002,209,Thailand,Asia
2281,63,2003,209,Thailand,Asia
2282,64,2004,209,Thailand,Asia
2283,64,2005,209,Thailand,Asia
2284,65,2006,209,Thailand,Asia
2285,65,2007,209,Thailand,Asia
2286,66,2008,209,Thailand,Asia
2287,66,2009,209,Thailand,Asia
2288,67,2010,209,Thailand,Asia
2289,,2000,210,Timor-Leste (East Timor),Asia
2290,,2001,210,Timor-Leste (East Timor),Asia
2291,,2002,210,Timor-Leste (East Timor),Asia
2292,0,2003,210,Timor-Leste (East Timor),Asia
2293,1,2004,210,Timor-Leste (East Timor),Asia
2294,1,2005,210,Timor-Leste (East Timor),Asia
2295,1,2006,210,Timor-Leste (East Timor),Asia
2296,1,2007,210,Timor-Leste (East Timor),Asia
2297,1,2008,210,Timor-Leste (East Timor),Asia
2298,1,2009,210,Timor-Leste (East Timor),Asia
2299,1,2010,210,Timor-Leste (East Timor),Asia
2300,0,2000,211,Tonga,Oceania
2301,0,2001,211,Tonga,Oceania
2302,0,2002,211,Tonga,Oceania
2303,0,2003,211,Tonga,Oceania
2304,0,2004,211,Tonga,Oceania
2305,0,2005,211,Tonga,Oceania
2306,0,2006,211,Tonga,Oceania
2307,0,2007,211,Tonga,Oceania
2308,0,2008,211,Tonga,Oceania
2309,0,2009,211,Tonga,Oceania
2310,0,2010,211,Tonga,Oceania
2311,0,2000,212,U.S. Pacific Islands,Oceania
2312,0,2001,212,U.S. Pacific Islands,Oceania
2313,0,2002,212,U.S. Pacific Islands,Oceania
2314,0,2003,212,U.S. Pacific Islands,Oceania
2315,0,2004,212,U.S. Pacific Islands,Oceania
2316,0,2005,212,U.S. Pacific Islands,Oceania
2317,0,2006,212,U.S. Pacific Islands,Oceania
2318,0,2007,212,U.S. Pacific Islands,Oceania
2319,0,2008,212,U.S. Pacific Islands,Oceania
2320,0,2009,212,U.S. Pacific Islands,Oceania
2321,0,2010,212,U.S. Pacific Islands,Oceania
2322,0,2000,213,Vanuatu,Oceania
2323,0,2001,213,Vanuatu,Oceania
2324,0,2002,213,Vanuatu,Oceania
2325,0,2003,213,Vanuatu,Oceania
2326,0,2004,213,Vanuatu,Oceania
2327,0,2005,213,Vanuatu,Oceania
2328,0,2006,213,Vanuatu,Oceania
2329,0,2007,213,Vanuatu,Oceania
2330,0,2008,213,Vanuatu,Oceania
2331,0,2009,213,Vanuatu,Oceania
2332,0,2010,213,Vanuatu,Oceania
2333,79,2000,214,Vietnam,Asia
2334,80,2001,214,Vietnam,Asia
2335,81,2002,214,Vietnam,Asia
2336,82,2003,214,Vietnam,Asia
2337,83,2004,214,Vietnam,Asia
2338,84,2005,214,Vietnam,Asia
2339,85,2006,214,Vietnam,Asia
2340,86,2007,214,Vietnam,Asia
2341,87,2008,214,Vietnam,Asia
2342,88,2009,214,Vietnam,Asia
2343,89,2010,214,Vietnam,Asia
